id|wkt
92158|MULTIPOLYGON(((14.3600335662249 48.5001318537647,14.3604444475165 48.5000065310056,14.3601103340094 48.4997104822368,14.3598123084329 48.4998152061427,14.3600335662249 48.5001318537647)))
92181|MULTIPOLYGON(((10.515144586362 47.4948539957189,10.5156861601654 47.4953152779825,10.5160285679364 47.4951209132019,10.5155018650293 47.4946624835032,10.515144586362 47.4948539957189)))
92182|MULTIPOLYGON(((10.5213834175442 47.4870190024167,10.5199620772804 47.4863105567111,10.5197058230204 47.4865690104159,10.5211838589765 47.4871735760756,10.5213834175442 47.4870190024167)))
92195|MULTIPOLYGON(((13.4787027732074 47.9301338540895,13.478861620752 47.930311968729,13.4803488942039 47.9298907248819,13.4802793985716 47.9298686891351,13.4801430220983 47.9298455940945,13.4799687411774 47.9298390546179,13.4797817481734 47.9298634876206,13.4788540412863 47.9300464014811,13.478757987469 47.9300831627168,13.4787149290178 47.930109692504,13.4787027732074 47.9301338540895)))
92231|MULTIPOLYGON(((15.1877956378876 48.4442742731339,15.1879435064869 48.4441200184132,15.1882769602379 48.4437681910672,15.1880856206521 48.4436719409073,15.1876056881921 48.4441991077452,15.1877956378876 48.4442742731339)))
92252|MULTIPOLYGON(((16.9321363333767 47.8663538301312,16.9321913319638 47.8662922153365,16.9284756521554 47.8645847159223,16.9284168585984 47.8646509321675,16.9321363333767 47.8663538301312)))
92255|MULTIPOLYGON(((16.9018395072131 47.8669729500442,16.907001783666 47.8708675441311,16.9070563276533 47.8708271840193,16.901874072795 47.8669393248143,16.9018395072131 47.8669729500442)))
92259|MULTIPOLYGON(((16.9096983110972 47.8713685144388,16.9097596554728 47.8713929579378,16.9147422038419 47.8677085221747,16.9146863850054 47.8676814783359,16.9096983110972 47.8713685144388)))
92260|MULTIPOLYGON(((16.960857079088 47.8834310057495,16.9609073058985 47.883402328265,16.9585633036655 47.8814710140683,16.9585090093498 47.8814983681843,16.960857079088 47.8834310057495)))
92262|MULTIPOLYGON(((16.9619646917067 47.8829181053259,16.9689827519911 47.8868790667963,16.9690914354534 47.8868203199186,16.9620737188097 47.8828618129295,16.9619646917067 47.8829181053259)))
92264|MULTIPOLYGON(((16.9107342482268 47.8751555955404,16.9107720396073 47.8751861357683,16.9135961682963 47.873106213914,16.9134978179371 47.8730598275715,16.9106950247032 47.8751238838247,16.9107342482268 47.8751555955404)))
92268|MULTIPOLYGON(((15.8575346936356 48.6584263241622,15.8576081991771 48.6584470147442,15.8580070190181 48.6585032717068,15.8581120170361 48.6585091389875,15.858120680376 48.6583660744672,15.8581196625999 48.6582754634634,15.8581123825734 48.6582496953709,15.8576453415559 48.6581729945855,15.8575941830916 48.6581842450565,15.8575783739927 48.6582275168649,15.8575459052374 48.6583197118213,15.8575349537715 48.6584152774116,15.8575346936356 48.6584263241622)))
92271|MULTIPOLYGON(((16.9229852659611 47.7438485856642,16.922532652327 47.7450113716689,16.9306393788361 47.7472852199872,16.9306424869002 47.7472789444384,16.9305010802143 47.7459630493341,16.9229852659611 47.7438485856642)))
92318|MULTIPOLYGON(((15.8218188623077 47.693404140091,15.8202566185255 47.6939827964533,15.8205024189658 47.6951298897622,15.8223324661292 47.6945178452291,15.8221987664628 47.6941947661294,15.8219437209042 47.6936223612398,15.8218188623077 47.693404140091)))
92328|MULTIPOLYGON(((16.6368471510244 47.4536634359538,16.6365624052426 47.4545343268147,16.6366623372169 47.4545583548804,16.6369652846371 47.4536660639982,16.6368471510244 47.4536634359538)))
92331|MULTIPOLYGON(((16.6468630214958 47.4536397198024,16.6468321565921 47.4537283093211,16.6486761362322 47.4541923579186,16.6487244846074 47.4541162211337,16.6468630214958 47.4536397198024)))
92332|MULTIPOLYGON(((16.6470055532404 47.45325040849,16.6469679048701 47.4533132399396,16.6488999936955 47.4537918564302,16.6489427645548 47.4537140257427,16.6470055532404 47.45325040849)))
92333|MULTIPOLYGON(((16.646948838667 47.448810585786,16.646841123944 47.4487614950284,16.6458074245017 47.4499276087957,16.6459200873795 47.4499787278675,16.646948838667 47.448810585786)))
92350|MULTIPOLYGON(((10.5145790981906 47.4773488148528,10.5147752454378 47.4774221612642,10.5149751382437 47.4771482404847,10.5159820805704 47.4755161697326,10.5158700775998 47.4754346509437,10.5145790981906 47.4773488148528)))
92360|MULTIPOLYGON(((13.4489938141545 46.8001948345225,13.4494659648087 46.7998683440075,13.4493668234398 46.7998657438903,13.4490914071249 46.8000227434683,13.4489421116453 46.8001521463331,13.4489938141545 46.8001948345225)))
92364|MULTIPOLYGON(((13.4496306321088 46.8080774306439,13.4508889738192 46.8096024299122,13.4509161872118 46.8096300526906,13.4512751202905 46.8094939197154,13.4503096919294 46.8083318635386,13.449819054704 46.8077582320803,13.4497184415343 46.8077914001544,13.4496984981857 46.8078293280718,13.4496102922692 46.8080522390839,13.4496306321088 46.8080774306439)))
92374|MULTIPOLYGON(((14.615923847176 48.4301464243742,14.6158844405808 48.4297459589338,14.6154194306867 48.4298494622648,14.6155551351807 48.4299975965658,14.6158609385769 48.4301541667888,14.615923847176 48.4301464243742)))
92407|MULTIPOLYGON(((15.45555270503 48.6878467775976,15.455106916514 48.6875062957226,15.4549307523789 48.6875698736726,15.4549751583642 48.6876506652532,15.4550676195803 48.687797247498,15.4551860906299 48.6878353333791,15.45555270503 48.6878467775976)))
92430|MULTIPOLYGON(((15.9237621319574 48.2805075349236,15.9240748054505 48.2804618895678,15.9236431152224 48.2773157129876,15.9233257517521 48.2773261715273,15.9237621319574 48.2805075349236)))
92442|MULTIPOLYGON(((15.851499834092 48.3091309692825,15.8512942626666 48.3095116713149,15.8512846898395 48.3095690548518,15.8513241074178 48.3096064892747,15.8517970752534 48.3096459339417,15.8525380574956 48.3096846700548,15.8525671202667 48.3095388635124,15.8525585412107 48.3093527585725,15.8524430013882 48.3093035866136,15.851499834092 48.3091309692825)))
92443|MULTIPOLYGON(((15.8566019336739 48.2953891993734,15.8589167134188 48.2957893119082,15.8592567281111 48.2948513830439,15.8567248527641 48.2941639456211,15.856642940252 48.2941902263678,15.8564431431889 48.2946616273251,15.8566019336739 48.2953891993734)))
92446|MULTIPOLYGON(((15.8685980909589 48.3021258673353,15.8690667158719 48.3008821336892,15.8692505325008 48.3003916808901,15.8686709174905 48.3002768229078,15.8680079650693 48.3020386575425,15.8685980909589 48.3021258673353)))
92485|MULTIPOLYGON(((9.87331915917416 47.5157246564287,9.87357256436649 47.5158485923462,9.87389164727055 47.5157688702933,9.87444128904451 47.5154341981215,9.87434500740084 47.515153679571,9.87353141547206 47.5155632539496,9.87331915917416 47.5157246564287)))
92486|MULTIPOLYGON(((9.87717689612897 47.5150475290274,9.87678771263187 47.5153087647732,9.87704349014089 47.5155857454804,9.87752518732945 47.5151756883994,9.87717689612897 47.5150475290274)))
92496|MULTIPOLYGON(((15.5017138238874 48.1213694566836,15.5042368048074 48.1214248592538,15.5042732337676 48.1209203282883,15.5018597459689 48.1208738354469,15.5017138238874 48.1213694566836)))
92501|MULTIPOLYGON(((14.9432917865832 48.4469091773028,14.9440623537442 48.4468803702634,14.9440014965947 48.4467063676675,14.9434140411212 48.4467441160608,14.9432917865832 48.4469091773028)))
92508|MULTIPOLYGON(((13.0071814550624 46.6642814437186,13.0072645092633 46.664488258152,13.0078093230865 46.6642261537477,13.0076193942399 46.6640729527253,13.0071814550624 46.6642814437186)))
92509|MULTIPOLYGON(((12.9647139127331 46.6742261657078,12.9649229013707 46.6747567016151,12.9654024407214 46.6744763923551,12.9649921061699 46.6740917437972,12.9647139127331 46.6742261657078)))
92510|MULTIPOLYGON(((12.9619229804588 46.6767238536308,12.9621859576854 46.6765941029865,12.9624493768163 46.6763990556509,12.9619463689892 46.6759651047216,12.96162020266 46.6760853143789,12.9619229804588 46.6767238536308)))
92514|MULTIPOLYGON(((12.9634746359388 46.6777413280338,12.9635495059992 46.6777899927083,12.9640875597646 46.6774207040741,12.9640121531275 46.6773721279676,12.963474806762 46.6777412026275,12.9634746359388 46.6777413280338)))
92521|MULTIPOLYGON(((10.5408938432834 47.5096055481602,10.5410115238363 47.5096260279136,10.5413087303037 47.5096599328294,10.5413516214911 47.5092056050871,10.5408458560894 47.509206868134,10.5408938432834 47.5096055481602)))
92525|MULTIPOLYGON(((13.4887708496615 47.944176430075,13.4888704602485 47.9442734243862,13.4890509982934 47.9444428051351,13.4890735535403 47.9444632782495,13.4911652631182 47.9434920426814,13.4908243242224 47.9432227851345,13.4887708496615 47.944176430075)))
92529|MULTIPOLYGON(((13.3516348144347 48.0054714822288,13.3524651455862 48.005286387059,13.3519945788922 48.0043976028243,13.3519550331325 48.0043540752638,13.3519018240318 48.0043440156781,13.351725766182 48.0044632040829,13.3512807945391 48.0047697569751,13.3516348144347 48.0054714822288)))
92532|MULTIPOLYGON(((13.4820284210286 47.9327516627899,13.4821633566026 47.9328596842898,13.4828235397459 47.9325305668496,13.4835159092431 47.9321821700816,13.4833670573667 47.9320719187307,13.4826815007902 47.9324197751938,13.4820284210286 47.9327516627899)))
92543|MULTIPOLYGON(((15.563879518986 47.2019477781804,15.5642039711315 47.2023128903253,15.565003475418 47.2018980540685,15.5645888645651 47.2016013355851,15.5639416727091 47.2019147792869,15.563879518986 47.2019477781804)))
92590|MULTIPOLYGON(((10.5298338919507 47.4784132241962,10.5296453195293 47.4784315363365,10.5301814833042 47.4796810663085,10.5304686225524 47.4795736304607,10.5302998704125 47.4791630975902,10.530104340378 47.4788112673133,10.5298338919507 47.4784132241962)))
92656|MULTIPOLYGON(((14.7771851770264 48.163637812372,14.7774019952731 48.163510131128,14.7775825359283 48.1634006874272,14.777169821006 48.1633259759394,14.7770084774344 48.1637325691369,14.7771851770264 48.163637812372)))
92669|MULTIPOLYGON(((14.7911753601535 48.1778308434165,14.7912504461582 48.1788327776926,14.7925453307244 48.1787588966899,14.7923954155819 48.1776092925265,14.791233786074 48.1778164896998,14.7911753601535 48.1778308434165)))
92727|MULTIPOLYGON(((15.8663163402898 48.6502456657305,15.8664973529594 48.6502541228903,15.8665212548724 48.6501908599528,15.8665464868165 48.650014600236,15.866558793796 48.6498502996255,15.8663628622618 48.6498375213245,15.8663163402898 48.6502456657305)))
92731|MULTIPOLYGON(((15.881063852739 48.6480146506111,15.8810504435295 48.648108473536,15.8809814955531 48.6488412712685,15.8811423753663 48.6488842296444,15.8812284510738 48.6481641709411,15.8812438779725 48.6480282175634,15.881063852739 48.6480146506111)))
92733|MULTIPOLYGON(((15.8674307568357 48.6616616047441,15.8669388399557 48.6602860186966,15.8664741462623 48.6603027604589,15.8665985275702 48.6606927537841,15.8667822263539 48.6612030907548,15.8669839550032 48.6617443710718,15.8674307568357 48.6616616047441)))
92799|MULTIPOLYGON(((13.0078349762164 46.6642138113566,13.0083961829318 46.6639438067352,13.008226526236 46.6637838992337,13.0076495294566 46.6640586079073,13.0078349762164 46.6642138113566)))
92804|MULTIPOLYGON(((12.9572238295188 46.6798249882488,12.9573173629321 46.679931279124,12.9575554739329 46.6797740031843,12.9575477863 46.679678033057,12.9574038433002 46.6797228635522,12.9572897970393 46.6797698457117,12.9572238295188 46.6798249882488)))
92823|MULTIPOLYGON(((14.7808871758813 48.1636228413093,14.7811754782054 48.1636683258853,14.7814665992891 48.1636676453811,14.7815919603279 48.1630444148588,14.7809632859656 48.1629765522507,14.7808871758813 48.1636228413093)))
92887|MULTIPOLYGON(((15.972428127532 47.0286983194846,15.9724171274242 47.0287464798356,15.9725449985935 47.0288057951422,15.9725660593394 47.0287738408013,15.972428127532 47.0286983194846)))
92888|MULTIPOLYGON(((15.9723344514551 47.0270463325338,15.9722688784203 47.0272006355232,15.9728637188881 47.0273705184842,15.9729263900745 47.0272206489415,15.9723344514551 47.0270463325338)))
92910|MULTIPOLYGON(((16.0519476391361 48.7282514142104,16.0521673022034 48.7281394077509,16.0522066367862 48.7280538989611,16.0519472949828 48.727954070892,16.0518558245872 48.7279359031339,16.0517762549692 48.7283387983878,16.0519476391361 48.7282514142104)))
92920|MULTIPOLYGON(((13.5267580507575 48.4864574855664,13.5266833179176 48.4865115387796,13.5264916213909 48.4866927136756,13.5265984383959 48.4872045999544,13.526607140724 48.4872455290047,13.5268934832532 48.4872651020345,13.5267580507575 48.4864574855664)))
92938|MULTIPOLYGON(((16.0736995203087 48.7104533437095,16.0735552875608 48.7104415983754,16.0734213373135 48.7104334736616,16.0726078428646 48.714180645848,16.0730672008871 48.7141449270572,16.073896174053 48.7104712363296,16.0738267819243 48.7104637929099,16.0736995203087 48.7104533437095)))
92954|MULTIPOLYGON(((14.7960513078958 48.1682325756125,14.7960470638031 48.1678382304319,14.794678801896 48.1677864921407,14.7946921468573 48.168209793366,14.7960513078958 48.1682325756125)))
92985|MULTIPOLYGON(((15.6922547119214 47.8045778503499,15.6925484246743 47.8048163679282,15.6926033669755 47.8048069642255,15.6928035689558 47.8046080830999,15.6929985479518 47.8042932591393,15.6929312431743 47.8042135543335,15.6924939040296 47.8043336633556,15.6921325968253 47.8044739544248,15.6922547119214 47.8045778503499)))
92997|MULTIPOLYGON(((15.7450437235847 48.7102871606345,15.745725433758 48.7112193712342,15.7458200015848 48.7113079750615,15.748218959074 48.7104818374206,15.7474271900723 48.709422539204,15.7450437235847 48.7102871606345)))
93000|MULTIPOLYGON(((15.7533085297831 48.6999466764094,15.7536696327898 48.6999099227928,15.7537357285962 48.6998918250318,15.7528902617086 48.6953940725208,15.7524711734823 48.695490874014,15.7533085297831 48.6999466764094)))
93010|MULTIPOLYGON(((13.0325102188941 48.1476360289222,13.0322366568739 48.1471107627218,13.0319738650366 48.1474867055484,13.0323798304731 48.1476032486692,13.0325102188941 48.1476360289222)))
93022|MULTIPOLYGON(((14.6151164098594 48.4087846099865,14.6156147477392 48.4087376576018,14.6155873057182 48.4085677886391,14.6152559622386 48.4085917159486,14.6150762411133 48.4086087270828,14.6151164098594 48.4087846099865)))
93054|MULTIPOLYGON(((14.9730162692124 48.6655424532269,14.9737497289287 48.6652423729122,14.9736378210413 48.6651466285407,14.9733993532399 48.664953859713,14.9727574446943 48.6653039900931,14.9730162692124 48.6655424532269)))
93071|MULTIPOLYGON(((15.020931012066 48.6921156250272,15.0211079599318 48.6922855053651,15.021253927347 48.6924225821438,15.0214007662806 48.6925426893103,15.0217903750333 48.6928400513195,15.0219820269391 48.6927370321426,15.0219552509037 48.6927081897159,15.0212169926856 48.6921251115202,15.020931012066 48.6921156250272)))
93117|MULTIPOLYGON(((14.8752812025581 48.1366519250974,14.8753527756413 48.1365558801122,14.8753779866951 48.1364934441814,14.875380991339 48.1364155658746,14.8753741115847 48.1363111946652,14.8751081938521 48.136569425449,14.8752812025581 48.1366519250974)))
93130|MULTIPOLYGON(((13.3021925152558 47.8328841435532,13.3022595205074 47.8330942460361,13.3027209891953 47.8331126710629,13.3027791005585 47.8331094490652,13.3028045621721 47.833097067924,13.3028203826126 47.8330545269343,13.3026864346227 47.832530590209,13.3026539248193 47.8324078562833,13.3022915440758 47.8324400577616,13.3022282827508 47.8325357734526,13.3022053954683 47.8327404334806,13.3021925152558 47.8328841435532)))
93131|MULTIPOLYGON(((16.0411452734836 48.4560209413168,16.0413124215745 48.456074229056,16.0413332665987 48.4560805772512,16.041821709605 48.4554955481605,16.0416153740003 48.4554636263778,16.0411452734836 48.4560209413168)))
93132|MULTIPOLYGON(((16.0418407599842 48.4554986348004,16.0413519789108 48.4560865068435,16.041611639863 48.4561411340027,16.0418285574722 48.4558616854743,16.0420601583925 48.4555335025383,16.0418407599842 48.4554986348004)))
93136|MULTIPOLYGON(((16.0526277736182 48.4489143068137,16.0536195209986 48.4487271638255,16.05351183056 48.448523664684,16.0531592036457 48.4485648838832,16.052663697384 48.4486534463649,16.05257934228 48.44868865571,16.0526277736182 48.4489143068137)))
93157|MULTIPOLYGON(((15.7429025136202 48.6921749302729,15.7430785584732 48.6903253869085,15.7416006960306 48.6903302847815,15.7414302281483 48.6921200363749,15.7429025136202 48.6921749302729)))
93158|MULTIPOLYGON(((15.7511177618744 48.7000676688014,15.7521260305889 48.700033850479,15.7513217471717 48.6957562580221,15.7503495238846 48.6959808054397,15.7511177618744 48.7000676688014)))
93160|MULTIPOLYGON(((15.7429044421991 48.6954792368773,15.7433975780785 48.6954999390827,15.7437049364838 48.6922733895893,15.7432113840281 48.6922573587374,15.7429044421991 48.6954792368773)))
93167|MULTIPOLYGON(((10.6980796583692 47.2070797404339,10.6984336965242 47.2072911932069,10.6985558034515 47.2071950407055,10.6985109506101 47.207160061728,10.6982628235831 47.2069833988949,10.6980796583692 47.2070797404339)))
